time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-04-25T08:55:55.960Z,27.5866,85.5058,10,5.3,mb,,41,1.215,0.8,us,us2000294d,2015-07-03T00:23:39.040Z,"0km NW of Panaoti, Nepal",earthquake,6.6,1.8,0.045,168,reviewed,us,us
2015-04-25T08:29:24.560Z,27.9351,84.6218,10,5,mb,,99,1.937,0.68,us,us20002946,2015-07-03T00:23:39.040Z,"33km NNE of Bharatpur, Nepal",earthquake,8.2,1.8,0.05,129,reviewed,us,us
2015-04-25T07:47:01.480Z,27.8172,85.5955,10,5,mb,,79,1.085,0.59,us,us2000293p,2015-07-03T00:23:39.040Z,"13km NNE of Nagarkot, Nepal",earthquake,6.9,1.8,0.052,118,reviewed,us,us
2015-04-25T06:58:27.570Z,27.7219,86.0061,10,5.1,mb,,76,0.751,0.55,us,us20002bfz,2015-07-03T00:23:39.040Z,"26km SSE of Kodari, Nepal",earthquake,6.8,1.8,0.077,55,reviewed,us,us
2015-04-25T06:56:33.860Z,27.8822,85.7505,10,5.5,mb,,39,0.942,0.65,us,us20002934,2017-10-11T21:04:46.374Z,"20km WSW of Kodari, Nepal",earthquake,3,1.8,0.053,123,reviewed,us,us
2015-04-25T06:53:42.750Z,27.672,85.2009,10,5,mb,,42,1.455,0.65,us,us20002bf3,2015-07-03T00:23:39.040Z,"7km W of Kirtipur, Nepal",earthquake,8,1.8,0.095,35,reviewed,us,us
2015-04-25T06:45:21.320Z,28.2244,84.8216,10,6.6,mww,,16,1.778,0.64,us,us2000292y,2017-10-11T21:04:28.065Z,"44km E of Lamjung, Nepal",earthquake,7.4,1.7,,,reviewed,us,us
2015-04-25T06:37:58.690Z,27.7435,85.8302,10,5.1,mb,,76,0.895,0.65,us,us2000292w,2015-07-03T00:23:39.040Z,"25km SSW of Kodari, Nepal",earthquake,4.2,1.8,0.057,101,reviewed,us,us
2015-04-25T06:25:55.260Z,27.687,85.5854,10,5,mb,,58,1.119,0.63,us,us20002bfk,2015-07-03T00:23:39.040Z,"7km ESE of Nagarkot, Nepal",earthquake,8.3,1.8,0.075,57,reviewed,us,us
2015-04-25T06:22:02.750Z,27.8006,85.1141,10,5.1,mb,,99,1.511,0.86,us,us20002bhs,2015-07-03T00:23:39.040Z,"20km NW of Kirtipur, Nepal",earthquake,7.8,1.5,0.131,19,reviewed,us,us
2015-04-25T06:20:40.340Z,28.2046,84.492,10,5.4,mb,,151,2.064,0.88,us,us20002bi6,2015-07-03T00:23:39.040Z,"12km E of Lamjung, Nepal",earthquake,4.3,1.9,0.13,20,reviewed,us,us
2015-04-25T06:18:10.870Z,27.6857,86.0213,10,5.6,mb,,42,0.751,0.76,us,us20002bi0,2017-10-11T21:04:17.528Z,"30km SSE of Kodari, Nepal",earthquake,7.4,1.9,0.109,30,reviewed,us,us
2015-04-25T06:15:22.910Z,27.6285,85.5398,10,6.1,mb,,43,1.173,1.02,us,us20002bi4,2015-07-03T00:23:39.040Z,"1km E of Banepa, Nepal",earthquake,8,1.8,0.089,48,reviewed,us,us
2015-04-25T06:11:25.950Z,28.2305,84.7314,8.22,7.8,mww,,12,1.857,0.96,us,us20002926,2017-11-14T16:19:53.383Z,"36km E of Khudi, Nepal",earthquake,7.3,2.9,,,reviewed,us,us
2015-04-21T14:02:15.550Z,28.8947,82.3938,10,5,mb,,35,7.668,0.7,us,us2000281p,2015-06-26T23:16:00.040Z,"46km SSE of Jumla, Nepal",earthquake,7.9,1.8,0.045,162,reviewed,us,us
2015-04-21T00:17:28.930Z,14.1208,92.9493,27.07,5.1,mb,,46,7.052,0.75,us,us200027ye,2015-06-26T23:16:00.040Z,"268km N of Bamboo Flat, India",earthquake,6.9,3.2,0.044,171,reviewed,us,us
2015-04-09T22:49:42.590Z,14.0702,92.8474,27.94,5.1,mb,,19,2.401,0.61,us,us200025i0,2015-06-22T23:18:54.040Z,"262km N of Bamboo Flat, India",earthquake,5.8,3.1,0.046,153,reviewed,us,us
2015-02-26T21:59:05.140Z,34.671,73.2777,29.74,5.4,mb,,16,1.017,0.86,us,usc000ttgc,2015-05-19T00:28:47.040Z,"22km E of Batgram, Pakistan",earthquake,4.6,3.6,0.036,270,reviewed,us,us
2015-02-11T03:30:11.780Z,13.2332,92.3474,20.15,5.1,mwb,,46,8.1,0.47,us,usc000tnwj,2015-05-04T22:47:54.040Z,"174km NNW of Bamboo Flat, India",earthquake,8.1,3.6,0.061,26,reviewed,us,us
2015-02-04T10:44:16.740Z,32.866,83.4305,10,5.1,mb,,38,8.547,0.73,us,usc000tlgv,2015-05-02T14:07:42.040Z,"98km NW of Luring, China",earthquake,7.9,1.8,0.053,124,reviewed,us,us
2014-12-21T05:37:39.090Z,24.2001,94.6939,99.66,5.1,mb,,24,5.732,0.61,us,usc000t8ua,2015-03-06T02:59:07.040Z,"68km NNE of Mawlaik, Burma",earthquake,8.3,4.9,0.055,112,reviewed,us,us
2014-12-18T15:32:12.950Z,27.7395,86.3702,33.6,5,mb,,40,4.612,0.84,us,usc000t7wj,2015-04-25T11:47:01.578Z,"29km SSE of Zuobude, China",earthquake,7.2,4.3,0.054,110,reviewed,us,us
2014-11-28T01:18:45.610Z,12.5135,92.7957,43.76,5.3,mb,,24,0.854,0.64,us,usb000t0sq,2015-02-24T00:35:08.040Z,"90km N of Bamboo Flat, India",earthquake,7,4.2,0.048,170,reviewed,us,us
2014-11-21T08:58:04.990Z,36.5157,71.0089,234.57,5.2,mb,,17,0.7,0.86,us,usb000syhn,2015-02-18T03:30:49.040Z,"41km SSE of Jarm, Afghanistan",earthquake,6.7,4.9,0.045,170,reviewed,us,us
2014-11-20T18:14:37.790Z,23.5081,93.5148,49,5.6,mwb,,10,2.546,0.78,us,usb000sybr,2016-11-10T21:45:23.012Z,"43km ENE of Khawhai, India",earthquake,7.3,1.8,0.049,40,reviewed,us,us
2014-11-17T04:34:12.360Z,20.7795,94.4211,66,5.3,mwb,,18,3.634,1,us,usc000sy0y,2015-02-12T01:42:52.040Z,"42km WSW of Chauk, Burma",earthquake,7.3,1.8,0.11,8,reviewed,us,us
2014-10-02T15:56:32.070Z,36.3702,97.7681,12.28,5.1,mwb,,20,8.673,0.66,us,usb000si6c,2014-12-23T01:41:58.040Z,"116km SSE of Delingha Shi, China",earthquake,7,3.6,0.089,12,reviewed,us,us
2014-09-27T22:49:04.540Z,36.4517,69.8145,29.16,5,mwr,,21,0.909,0.84,us,usb000sgs7,2015-01-30T22:06:11.549Z,"13km SSW of Farkhar, Afghanistan",earthquake,5.4,2.7,0.068,21,reviewed,us,us
2014-09-26T04:21:24.080Z,12.5193,95.2254,20.22,5.5,mwc,,18,2.574,0.69,us,usb000sg5e,2014-12-20T00:53:58.040Z,"285km ENE of Port Blair, India",earthquake,6.2,2.6,,,reviewed,us,gcmt
2014-09-13T22:31:58.810Z,36.0019,70.6992,94.97,5.2,mww,,18,1.125,0.92,us,usb000sc6p,2015-01-30T23:45:37.060Z,"7km WSW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,4.1,4.1,,,reviewed,us,us
2014-09-12T13:06:33.630Z,8.5661,92.5561,39.08,5,mb,,92,3.075,0.93,us,usb000sbrr,2014-12-08T23:30:58.040Z,"106km NW of Mohean, India",earthquake,8.1,6.2,0.084,56,reviewed,us,us
2014-09-09T09:28:22.190Z,22.1989,93.244,10,5.4,mwb,,24,3.585,0.87,us,usb000samy,2015-01-30T19:33:36.463Z,"42km SE of Saiha, India",earthquake,7.2,1.7,0.089,12,reviewed,us,us
2014-08-31T11:48:24.160Z,36.5605,70.9638,200.45,5.2,mb,,17,0.644,1.06,us,usc000s8gb,2015-01-29T18:42:49.081Z,"35km SSE of Jarm, Afghanistan",earthquake,6.3,3.9,0.038,236,reviewed,us,us
2014-08-16T16:39:55.170Z,24.593,94.5693,91.24,5,mb,,32,2.644,0.95,us,usb000s3dx,2015-01-31T00:46:25.086Z,"51km E of Yairipok, India",earthquake,,5.6,0.057,104,reviewed,us,us
2014-08-03T05:57:30.560Z,29.2757,85.4967,10,5.2,mb,,38,4.926,0.61,us,usb000rzm0,2014-10-29T19:52:58.000Z,"26km ESE of Saga, China",earthquake,,1.7,0.041,199,reviewed,us,us
2014-07-31T17:34:08.620Z,12.3436,95.0439,26.23,5.1,mb,,79,2.352,0.78,us,usb000s24x,2014-10-29T19:52:52.000Z,"260km ENE of Port Blair, India",earthquake,,4.9,0.106,29,reviewed,us,us
2014-07-31T13:41:00.830Z,12.4337,95.2033,10,5.8,mww,,61,2.527,0.98,us,usb000ryuh,2014-10-29T19:52:53.000Z,"280km ENE of Port Blair, India",earthquake,,1.8,,,reviewed,us,us
2014-07-29T07:07:07.130Z,14.3603,93.0904,12,5.3,mwb,,28,2.709,1.18,us,usb000ry7u,2014-10-25T01:49:43.000Z,"297km N of Bamboo Flat, India",earthquake,,1.7,0.046,46,reviewed,us,us
2014-07-19T07:17:56.180Z,36.8785,71.0988,83.67,5.2,mwb,,21,0.485,1.34,us,usb000ruhx,2014-10-17T21:12:11.000Z,"23km E of Jarm, Afghanistan",earthquake,,2.5,0.057,30,reviewed,us,us
2014-06-14T03:58:41.650Z,36.4544,70.7174,200,5.6,mww,,22,0.679,0.83,us,usc000rff2,2015-01-29T00:55:06.617Z,"46km SSW of Jarm, Afghanistan",earthquake,,1.8,,,reviewed,us,us
2014-06-13T13:32:52.870Z,33.292,75.5807,42.74,5,mb,,91,1.965,1.14,us,usc000rf2p,2014-09-12T15:47:25.000Z,"17km W of Kishtwar, India",earthquake,,5.2,0.062,87,reviewed,us,us
2014-05-30T01:20:15.170Z,24.9997,97.845,10,5.9,mww,,18,4.441,0.86,us,usc000r8xg,2014-08-26T01:21:04.000Z,"29km NNW of Pingyuan, China",earthquake,,1.7,,,reviewed,us,us
2014-05-23T20:49:21.970Z,24.9737,97.8437,8,5.8,mww,,24,4.443,0.98,us,usb000r1y6,2017-10-11T20:52:18.989Z,"27km NNW of Pingyuan, China",earthquake,,1.7,,,reviewed,us,us
2014-05-21T16:21:54.350Z,18.2012,88.0376,47.23,6,mww,,38,5.59,0.63,us,usb000qy82,2015-01-28T16:02:10.607Z,"276km SE of Konarka, India",earthquake,,3.7,,,reviewed,us,us
2014-03-30T17:10:14.880Z,31.3961,86.4624,13.47,5.3,mb,,35,4.363,1.11,us,usc000nx0f,2014-05-29T23:32:09.000Z,"99km E of Maindong, China",earthquake,,3.6,0.052,129,reviewed,us,us
2014-03-28T10:24:12.500Z,37.2444,71.2425,101.07,5.2,mb,,26,3.235,0.9,us,usc000nugd,2014-05-29T23:32:06.000Z,"38km SW of Khorugh, Tajikistan",earthquake,,4.8,0.04,220,reviewed,us,us
2014-03-22T12:58:16.830Z,35.8478,82.3019,10,5.1,mb,,45,7.751,0.53,us,usc000nl0l,2014-05-24T00:54:40.000Z,"254km ESE of Hotan, China",earthquake,,1.8,0.049,139,reviewed,us,us
2014-03-09T16:02:59.690Z,19.1942,95.7207,24.93,5.1,mb,,33,2.122,0.58,us,usc000n5yd,2014-05-15T02:23:55.000Z,"56km ESE of Myaydo, Burma",earthquake,,3.6,0.054,118,reviewed,us,us
2014-02-12T09:24:43.010Z,35.8221,82.4667,10,5.7,mb,,29,9.192,0.93,us,usc000mz3i,2014-04-30T21:18:17.000Z,"268km ESE of Hotan, China",earthquake,,1.8,0.067,83,reviewed,us,us
2014-02-12T09:19:49.060Z,35.9053,82.5864,10,6.9,mww,,18,7.496,0.83,us,usc000mnvj,2017-10-11T20:46:15.168Z,"272km ESE of Hotan, China",earthquake,,1.7,,,reviewed,us,us
2014-02-11T02:14:55.990Z,35.9947,82.487,10,5.2,mb,,52,7.201,0.71,us,usc000mmrh,2014-04-22T18:30:12.000Z,"259km ESE of Hotan, China",earthquake,,1.8,0.048,148,reviewed,us,us
2014-02-11T01:15:26.590Z,33.8784,89.2216,10,5.2,mb,,28,4.467,0.66,us,usc000mmqn,2014-04-22T18:30:12.000Z,"242km NNW of Pubu, China",earthquake,,1.8,0.048,147,reviewed,us,us
2014-02-02T23:44:01.200Z,12.2849,95.0592,34.18,5.2,mb,,45,2.35,0.73,us,usc000mftb,2014-04-08T01:43:23.000Z,"260km ENE of Port Blair, India",earthquake,,0.8,0.042,192,reviewed,us,us
2014-01-29T13:46:50.340Z,23.8428,93.9581,59.11,5.1,mb,,19,2.425,0.68,us,usc000mcu0,2014-04-08T01:43:15.000Z,"52km WNW of Mawlaik, Burma",earthquake,,4.4,0.043,180,reviewed,us,us
2014-01-26T12:38:37.240Z,23.0007,95.9078,12.43,5.2,mb,,50,4.006,1.24,us,usb000m8ca,2014-03-27T18:15:42.000Z,"52km NNE of Shwebo, Burma",earthquake,,3.1,0.057,108,reviewed,us,us
2014-01-14T15:41:08.780Z,36.5504,71.5185,107.24,5.1,mb,,24,2.624,1.09,us,usb000m0se,2014-03-15T03:40:31.000Z,"14km S of Ashkasham, Afghanistan",earthquake,,5.1,0.052,125,reviewed,us,us
2013-12-21T14:21:40.650Z,36.5395,71.3868,87.1,5,mb,,38,2.598,1.49,us,usc000lphw,2014-02-27T21:37:25.000Z,"20km SW of Ashkasham, Afghanistan",earthquake,,4.9,0.061,,reviewed,us,us
2013-11-29T01:54:49.070Z,28.8721,95.8701,35.15,5,mb,,40,4.225,0.63,us,usb000l7uv,2015-01-30T17:40:28.401Z,"73km SE of Motuo, China",earthquake,,3.8,0.056,,reviewed,us,us
2013-11-23T23:30:42.550Z,36.5757,86.8448,7.18,5.4,mwb,,26,7.259,0.73,us,usb000l5eq,2014-02-11T02:18:56.000Z,"208km SE of Qiemo, China",earthquake,,3.8,0.08,,reviewed,us,us
2013-11-20T10:09:18.430Z,12.3975,95.1481,10.26,5.5,mwb,,32,7,0.86,us,usb000l2rk,2014-02-11T02:28:57.710Z,"273km ENE of Port Blair, India",earthquake,,2.2,0.048,,reviewed,us,us
2013-11-06T04:16:16.060Z,26.4118,93.6451,34.32,5.4,mb,,25,1.816,0.96,us,usb000ktbm,2015-01-29T22:20:16.424Z,"24km S of Bokakhat, India",earthquake,,2.4,0.045,,reviewed,us,us
2013-10-24T17:57:36.970Z,14.2917,93.0654,23,5.4,mwb,,19,2.638,0.91,us,usc000kmdj,2014-01-03T00:52:29.259Z,"289km N of Bamboo Flat, India",earthquake,,1.7,0.042,,reviewed,us,us
2013-10-21T02:27:13.710Z,35.3406,77.0837,48.7,5.4,mwb,,20,3.573,1.13,us,usb000khr2,2013-12-30T23:41:16.000Z,"56km NNE of Thang, India",earthquake,,4.6,0.065,,reviewed,us,us
2013-10-20T19:45:07.850Z,35.7595,77.4189,96.76,5.4,mb,,47,4.014,0.72,us,usb000khnw,2015-01-30T03:26:51.387Z,"111km NNE of Thang, India",earthquake,,5.1,0.047,,reviewed,us,us
2013-10-13T01:17:54.490Z,36.4392,70.7061,210,5.3,mwb,,20,2.33,0.83,us,usb000kc2x,2015-01-30T18:06:55.503Z,"45km N of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,,1.8,0.089,,reviewed,us,us
2013-10-03T06:12:39.140Z,27.2898,88.4022,9.87,5.2,mb,,37,3.395,0.61,us,usb000k57j,2015-01-30T08:58:25.498Z,"11km WNW of Singtam, India",earthquake,,2.4,0.044,,reviewed,us,us
2013-09-20T12:24:46.270Z,22.9341,95.9607,4,5.7,mww,,30,3.995,0.44,us,usb000jwly,2017-10-11T20:39:06.292Z,"48km NNE of Shwebo, Burma",earthquake,,1.8,,,reviewed,us,us
2013-09-09T03:28:31.970Z,22.9608,95.9365,10,5,mb,,60,4.538,1.03,us,usb000jlv7,2013-11-15T03:20:29.000Z,"49km NNE of Shwebo, Burma",earthquake,,1.8,0.073,,reviewed,us,us
2013-09-08T17:30:20.100Z,36.5088,70.1261,212,5.2,mwb,,26,2.153,1.07,us,usb000jlmp,2013-11-15T03:20:29.000Z,"25km ESE of Farkhar, Afghanistan",earthquake,,1.9,0.056,,reviewed,us,us
2013-08-11T23:58:46.250Z,30.0761,97.9241,10,5.1,mb,,23,5.913,0.71,us,usb000j0v3,2013-10-12T21:32:35.000Z,"43km N of Wangda, China",earthquake,,1.6,0.036,,reviewed,us,us
2013-08-11T21:23:41.310Z,30.0464,97.9565,6,5.7,mww,,12,5.94,0.94,us,usb000j0t5,2013-10-12T21:49:35.824Z,"40km N of Wangda, China",earthquake,,1,,,reviewed,us,us
2013-08-06T15:31:22.080Z,31.4444,86.4483,8.91,5.2,mb,,39,4.392,0.65,us,usb000iwfd,2013-10-12T21:32:30.000Z,"98km E of Maindong, China",earthquake,,3.6,0.052,,reviewed,us,us
2013-08-02T21:37:46.070Z,33.2967,75.9504,42.43,5.2,mb,,44,2.269,0.93,us,usb000iug2,2015-01-29T20:37:56.652Z,"17km E of Kishtwar, India",earthquake,,4.8,0.048,,reviewed,us,us
2013-08-02T12:04:30.140Z,23.9377,94.7314,100.98,5,mb,,25,3.076,1.01,us,usb000itzy,2013-09-25T17:45:50.000Z,"46km NE of Mawlaik, Burma",earthquake,,5.2,0.051,,reviewed,us,us
2013-08-02T02:32:47.770Z,33.2663,75.9377,14.12,5,mwb,,43,2.264,0.68,us,usb000itvz,2015-01-30T08:01:45.863Z,"16km ESE of Kishtwar, India",earthquake,,3.3,0.073,,reviewed,us,us
2013-07-09T13:49:18.870Z,32.765,78.197,49.9,5,mb,144,41,,0.99,us,usb000i9y4,2014-11-07T01:51:14.566Z,"112km ENE of Kyelang, India",earthquake,,2.9,,110,reviewed,us,us
2013-07-03T07:04:18.400Z,36.534,70.474,215.3,5.2,mb,112,35,,0.94,us,usb000i5pc,2015-01-29T23:04:12.613Z,"52km E of Farkhar, Afghanistan",earthquake,,4.4,,144,reviewed,us,us
2013-06-28T11:40:49.440Z,28.655,82.279,24.8,5,mb,137,35,,0.54,us,usb000i2gf,2015-01-31T02:44:49.396Z,"42km NNE of Salyan, Nepal",earthquake,,4.4,,115,reviewed,us,us
2013-06-26T05:48:47.180Z,9.379,91.246,30.5,5.3,mb,107,46,,0.88,us,usc000i0ki,2014-11-07T01:51:07.554Z,"269km NW of Mohean, India",earthquake,,3.2,,109,reviewed,us,us
2013-06-05T00:43:36.490Z,37.604,95.931,9,5.1,mwb,100,30,,0.74,us,usb000hdu8,2014-11-07T01:51:00.902Z,"35km NE of Xitieshan, China",earthquake,,,,,reviewed,us,us
2013-05-16T03:34:16.800Z,31.504,86.604,25.3,5.2,mb,119,28,,1.22,us,usp000k0qg,2014-11-07T01:50:48.786Z,"western Xizang",earthquake,,3.9,,147,reviewed,us,us
2013-05-15T10:54:28.740Z,31.414,86.589,27.5,5.1,mb,171,35,,0.69,us,usc000gx7a,2014-11-07T01:50:48.541Z,"110km E of Maindong, China",earthquake,,3.9,,147,reviewed,us,us
2013-05-01T06:57:13.480Z,33.061,75.863,15,5.7,mww,137,25,,1.11,us,usb000gjhz,2017-10-11T20:31:42.289Z,"17km NE of Bhadarwah, India",earthquake,,,,,reviewed,us,us
2013-04-24T09:25:30.040Z,34.526,70.22,63.8,5.5,mww,303,20,,0.89,us,usb000geu9,2017-10-16T18:25:00.949Z,"15km S of Mehtar Lam, Afghanistan",earthquake,,,,,reviewed,us,us
2013-04-16T08:34:14.090Z,28.887,95.15,39.5,5.2,mb,230,15,,0.57,us,usb000g7uy,2014-11-07T01:50:34.430Z,"52km SSW of Motuo, China",earthquake,,3.4,,180,reviewed,us,us
2013-04-11T03:47:02.930Z,19.258,95.623,9.9,5.5,mb,325,23,,0.89,us,usb000g4nw,2014-11-07T01:50:32.765Z,"51km ESE of Myaydo, Burma",earthquake,,2.2,,205,reviewed,us,us
2013-04-05T22:55:01.600Z,36.454,71.457,103.9,5.4,mb,195,20.6,,1,us,usb000g112,2015-01-30T08:14:10.388Z,"25km SSW of Ashkasham, Afghanistan",earthquake,,3.9,,94,reviewed,us,us
2013-04-04T15:16:26.520Z,19.247,95.745,10.7,5.1,mwc,338,19,,1.07,us,usb000fzn7,2014-11-07T01:50:30.425Z,"56km ESE of Myaydo, Burma",earthquake,,2.6,,,reviewed,us,gcmt
2013-04-04T06:31:32.040Z,36.403,71.106,239.5,5.3,mwb,316,15,,0.72,us,usb000fzik,2015-01-29T02:42:11.865Z,"46km SW of Ashkasham, Afghanistan",earthquake,,3.3,,,reviewed,us,us
2013-04-03T16:35:45.110Z,19.223,95.646,6,5.4,mww,388,19.9,,0.74,us,usb000fz1t,2017-10-11T20:28:14.940Z,"47km ESE of Myaydo, Burma",earthquake,,,,,reviewed,us,us
2013-03-06T16:49:46.540Z,28.758,82.294,10,5,mb,135,70.8,,0.89,us,us2013mka1,2014-11-07T01:50:18.400Z,"43km NNE of Salyan, Nepal",earthquake,,,,63,reviewed,us,us
2013-03-02T01:30:38.630Z,24.677,92.222,38.7,5.2,mwb,268,18.8,,0.63,us,usc000ff4h,2015-01-29T23:25:49.149Z,"24km SSW of Karimganj, India",earthquake,,,,,reviewed,us,us
2013-02-25T05:11:07.520Z,34.292,85.651,10,5.4,mwb,139,29.9,,0.86,us,usc000fd4k,2014-11-07T01:50:11.568Z,"260km NNE of Luring, China",earthquake,,,,,reviewed,us,us
2013-01-30T09:27:03.700Z,32.921,94.68,21.5,5.2,mb,164,20.8,,0.91,us,usc000ey8j,2014-11-07T01:49:54.644Z,"127km NNE of Dartang, China",earthquake,,7.7,,120,reviewed,us,us
2013-01-22T15:09:22.850Z,36.339,68.847,51.5,5.2,mb,185,24.4,,0.92,us,usp000jyqe,2015-03-24T01:59:47.093Z,"Hindu Kush region, Afghanistan",earthquake,,4.5,,100,reviewed,us,us
2013-01-09T07:44:17.110Z,29.694,81.711,15.3,5,mb,195,33.9,,0.98,us,usp000jy41,2014-11-07T01:49:48.129Z,"Nepal",earthquake,,9.4,,91,reviewed,us,us
2013-01-09T01:41:53.260Z,25.329,95.048,93,5.8,mww,482,14.7,,0.99,us,usp000jy3c,2015-06-30T16:59:04.032Z,"Myanmar",earthquake,,,,,reviewed,us,us
2012-12-29T17:50:52.840Z,35.711,70.599,117.4,5.5,mww,361,20.3,,0.82,us,usp000jxjw,2015-03-24T01:42:14.762Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2012-12-22T16:41:45.740Z,22.443,94.782,134.4,5.5,mww,213,19.6,,0.94,us,usp000jx9b,2015-03-24T01:46:50.549Z,"Myanmar",earthquake,,4.4,,,reviewed,us,us
2012-11-26T23:13:52.470Z,13.85,93.637,53.7,5.1,mb,133,47.3,,0.81,us,usp000jw44,2014-11-07T01:49:26.694Z,"Andaman Islands, India region",earthquake,,4.4,,74,reviewed,us,us
2012-11-13T18:28:12.810Z,22.895,95.943,10,5,mb,129,36.1,,0.99,us,usp000jvj3,2014-11-07T01:49:22.410Z,"Myanmar",earthquake,,,,77,reviewed,us,us
2012-11-11T18:19:45.080Z,23.132,95.866,28.4,5.5,mww,217,19,,1.18,us,usp000jvd9,2017-10-11T20:18:54.815Z,"Myanmar",earthquake,,10.9,,,reviewed,us,us
2012-11-11T10:54:41.350Z,22.72,95.832,6,5.8,mww,279,29,,0.95,us,usp000jvcs,2017-10-11T20:18:44.133Z,"Myanmar",earthquake,,,,,reviewed,us,us
2012-11-11T01:12:38.870Z,23.005,95.885,13.7,6.8,mww,391,13.7,,1.05,us,usp000jvbq,2017-10-11T20:18:27.185Z,"Myanmar",earthquake,,3.7,,,reviewed,us,us
2012-10-28T03:08:52.410Z,10.345,92.575,58.3,5,mb,56,54.4,,1.02,us,usp000juj1,2014-11-07T01:49:09.419Z,"Andaman Islands, India region",earthquake,,6.7,,10,reviewed,us,us
2012-10-18T02:33:27.970Z,23.769,81.314,10,5,mb,153,39.7,,0.86,us,usp000ju41,2015-03-24T01:33:32.858Z,"Madhya Pradesh, India",earthquake,,,,75,reviewed,us,us
2012-10-15T23:43:46.580Z,35.949,69.683,112.4,5,mb,129,42.7,,0.86,us,usp000ju1c,2014-11-07T01:49:05.950Z,"Hindu Kush region, Afghanistan",earthquake,,,,46,reviewed,us,us
2012-10-14T13:17:28.570Z,36.167,69.216,50.2,5.1,mb,143,35,,0.83,us,usp000jtzf,2014-11-07T01:49:05.556Z,"Hindu Kush region, Afghanistan",earthquake,,4.8,,76,reviewed,us,us
2012-10-02T18:37:38.700Z,26.879,92.818,36.8,5.2,mb,258,22.5,,0.84,us,usp000jte2,2015-03-24T01:33:08.698Z,"Assam, India",earthquake,,,,149,reviewed,us,us
2012-09-25T08:33:00.730Z,36.277,69.211,30.3,5.2,mb,209,24.5,,0.89,us,usp000jsy0,2015-03-24T01:32:46.942Z,"Hindu Kush region, Afghanistan",earthquake,,8.6,,136,reviewed,us,us
2012-09-12T19:29:56.180Z,36.697,71.442,192.4,5.1,mb,223,30,,1,us,usp000js7t,2015-03-24T02:23:20.277Z,"Hindu Kush region, Afghanistan",earthquake,,,,99,reviewed,us,us
2012-09-10T14:35:42.810Z,10.459,93.616,38.7,5.2,mb,219,23.2,,0.72,us,usp000js3m,2014-11-07T01:48:50.088Z,"Andaman Islands, India region",earthquake,,3.8,,91,reviewed,us,us
2012-08-27T12:05:23.410Z,10.21,92.802,57.6,5.2,mb,186,38.3,,0.86,us,usp000jqwz,2014-11-07T01:48:38.215Z,"Andaman Islands, India region",earthquake,,4.1,,47,reviewed,us,us
2012-08-23T16:30:21.790Z,28.47,82.69,28.4,5,mb,249,26.1,,0.91,us,usp000jqn6,2015-03-24T01:32:15.491Z,"Nepal",earthquake,,12.1,,141,reviewed,us,us
2012-08-13T20:32:59.280Z,34.849,73.663,27.5,5.4,mb,320,29.5,,0.89,us,usp000jq94,2015-03-24T01:32:02.508Z,"Pakistan",earthquake,,7.6,,172,reviewed,us,us
2012-08-12T10:47:06.450Z,35.661,82.518,13,6.2,mww,471,14.5,,0.86,us,usp000jq7p,2017-10-11T20:11:24.197Z,"Xinjiang-Xizang border region",earthquake,,,,,reviewed,us,us
2012-08-05T14:10:30.330Z,30.352,94.849,24.1,5,mb,121,51.1,,0.78,us,usp000jpxf,2014-11-07T01:48:30.989Z,"eastern Xizang",earthquake,,8.8,,58,reviewed,us,us
2012-08-02T19:06:12.700Z,26.103,96.324,55.6,5.1,mb,164,61.2,,1.02,us,usp000jpsz,2014-11-07T01:48:29.377Z,"Myanmar",earthquake,,4.8,,92,reviewed,us,us
2012-07-29T02:21:12.600Z,22.935,94.299,75.3,5.7,mwb,481,12.2,,0.87,us,usp000jpkd,2015-03-24T01:56:15.572Z,"Myanmar",earthquake,,3.5,,,reviewed,us,us
2012-07-22T02:11:12.210Z,24.998,96.427,22.6,5.1,mb,166,41.4,,1.01,us,usp000jpa0,2014-11-07T01:48:22.278Z,"Myanmar",earthquake,,10.7,,86,reviewed,us,us
2012-07-19T07:36:35.470Z,37.248,71.375,98.4,5.6,mww,287,20.7,,0.96,us,usp000jp6g,2015-03-24T01:31:21.775Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2012-07-14T19:55:17.950Z,25.424,94.48,52.1,5.2,mwb,278,18.9,,0.91,us,usp000jp0s,2014-11-07T01:48:20.013Z,"Myanmar-India border region",earthquake,,,,,reviewed,us,us
2012-07-12T14:00:34.340Z,36.527,70.906,198,5.7,mww,310,15,,1.14,us,usp000jnxg,2015-06-30T16:59:03.981Z,"Hindu Kush region, Afghanistan",earthquake,,,,,reviewed,us,us
2012-07-09T20:13:07.390Z,25.347,96.529,31,5.1,mb,151,40.8,,1.12,us,usp000jntd,2014-11-07T01:48:17.794Z,"Myanmar",earthquake,,12.6,,94,reviewed,us,us
